tweet_id,text,sentiment,labels,ca_related
1.465403913461502e+18,I was ordered to take a flu shot while in the Air Force in 1978. I was the bed ridden for a week. I haven’t taken another flu shot. I got Covid-19 in April 2020. That was the sickest I’ve ever been. God delivered me. I also won’t be taking a vaccine. Thanks. God bless. https://t.co/xYtUKJ3YFj,,,
1.4654130285481247e+18,"#Vaccine #Mandates #Jobs #Coercion #Pfizer @pfizerinc #JoeBiden @joebiden @senatorrandpaul @repthomasmassie @realmarjoriegreene @tedcruz @repnancymace @ White House, Washington DC https://t.co/kbcrAaWh4o",,,
1.4653983493691597e+18,Pentagon threatens to “decertify” the Oklahoma National Guard if commander doesn’t reverse his ban on COVID vaccine mandate https://t.co/QdRMVLJeBy,,,
1.465405918586282e+18,"There’s an open call for a Postdoctoral Fellowship, within the project ""The response of immunocompromised people to COVID-19 vaccine"", funded by AstraZeneca.

The deadline for applications is December 2nd, 2021.

For more information, please visit https://t.co/7VGyImZB6C https://t.co/2szt4SPXEO",,,
1.465422981031674e+18,All I know is I ain’t getting no mo damn vaccine shots. I don’t give a fuck who’s requiring it,,,
1.465413652803199e+18,".@TCMIndy is addressing #CovidVaccine  misconceptions and myths, ahead of a vaccination clinic at the museum on Thursday: https://t.co/9Al39ZlW2i",,,
1.465413917241401e+18,"I found this on NewsBreak – the #1 local news app used by 45+ million people: 4 GOP-controlled states are changing their unemployment laws to allow those defying COVID-19 vaccine mandates to get benefits 
https://t.co/xmjAbvfOCB",,,
1.465398611227943e+18,I would love to know who their sample was.  Every pediatrician I have met leapt at the chance to vaccine their children #vaccineswork https://t.co/Ppa0WplY2t,,,
1.4654258141540024e+18,Here you… past vaccines no good to new shizzle vaccine variants.. roll your sleeves up sheeple.. time for another booster https://t.co/nub1pFrqaZ,,,
1.4654064941788897e+18,"In Idaho there has been a long fight to add LGBT workplace protections to prevent folks from being fired for their sexuality. Well the Idaho House just voted to add those protections, but for anti-vaxxers instead. https://t.co/LtKt0z40Le",,,
1.465402851237245e+18,"""Whenever you hear someone draw a comparison to past vaccination programs like Smallpox or Polio, inform them that the vaccine . . .""
https://t.co/MWHvYEL571",,,
1.4654201154874286e+18,"After just three days, Waterloo Public Health says 10 per cent of children aged five to 11 from the area have received a dose of COVID-19 vaccine. https://t.co/E7fH1u80uf",,,
1.4654026474107412e+18,"Please follow this Swedish master of all things vaccine, @CeciliaNordens1, and please do bookmark her blog. 

Fascinating research and thoughtful questions. https://t.co/S0n39OZ2wM",,,
1.465407805209432e+18,Pfizer sues former employee for allegedly stealing Covid-19 vaccine documents https://t.co/IZvnjQMhYe via @statnews @pharmalot,,,
1.4653963979566367e+18,This 11 year old getting first #vaccine in tears 😭 cuz they wouldn't let her use the 🚽 (they finally relented) https://t.co/g8pAe4VwGs,,,
1.465407720853586e+18,"Federal judge blocks Biden vaccine mandate for health care workers in Missouri, 9 other states #SmartNews  Wonder of Wonders. All these states are red. #GetTheVaccine https://t.co/QtilLPXWu2",,,
1.4654101145427272e+18,"Vaccine mandate for health care workers halted in Missouri for now, judge rules https://t.co/QmECfRbj8s",,,
1.4654076431624888e+18,"Please do not take the vaccine rather get your Covid-19 Vaccine card without the vaccine 

We offer to all countries 
👉 CDC covid card for USA 
👉 NHS covid pass for UK 
👉 Canada covid pass 
👉 Australia digital covid certificate 
👉 EU digital covid certificate https://t.co/GGXHHKBhlx",,,
1.4654211570002207e+18,Biden Administration Tells Federal Agencies Not To Suspend or Remove Federal Workers Over Unconstitutional Vaccine Mandate https://t.co/8tgkyLVPsP,,,
1.4653971310999224e+18,"Thousands of people double vac with booster, are now severely on with COVID-19, surely now can people not see the vaccine ain’t worth nothing, and it’s all a big con",,,
1.4654206382864955e+18,"So says the anti mask, anti vaccine, anti mandate imbeciles of the craven @GOP whose every word and action is designed to weaken any and every Covid response. #GOPKills https://t.co/y9Uqhdob3l",,,
1.4654165069180232e+18,"I don't make the Rules. You don't make the Rules.  Let's stop arguing against each other.  I'm going to do that starting Now.  The Division is harder on my heart and head than any virus, vaccine, mask or isolation ever were.",,,
1.465412257991508e+18,"#coronavirusUS #COVID #COVIDIOTS Through deaths #lockdownextensions, raised #suicides #domesticviolence, #sexualabuse unemployment etc. #Covid_19 has caused havoc. #Hunger &amp; #riots R awaited. No drug no #vaccine STOP IT. Take advice https://t.co/Q9gFNSRYsp https://t.co/hMwlss70uz",,,
1.4654193595480228e+18,"Parma, Italy.

Protesters are carrying pictures of the vaccine injured and dead to tell Italian politicians they will not tolerate this medical tyranny any more. https://t.co/gtahKvdKni",,,
1.4653991112601969e+18,"Live on #JoyNewsPrime

Ghana will ramp up its COVID-19 vaccination campaign next month and make the vaccine mandatory for targeted groups including all public sector and health workers from Jan. 22, health service Director-General Patrick Kuma-Aboagye said on Sunday. Ghana,",,,
1.4654083302230344e+18,"Same COVID Different Funding, why sell one Vaccine when you can sell 4. C'mon even the greatest covidite must now be beginning to see a pattern.
This stopped being #COVID19 after Flatten the Curve, its now for power, control, and money? #CovidVaccine #DeltaVariant #OmicronVariant https://t.co/6DulyDZFLS",,,
1.465411472041853e+18,"Some #LGBTQ+ #people #worry that the #COVID19 #vaccine will affect #HIV #medication. It won’t. 

#Women #Transgender #LGBTQIA #Healthcare #Health #Covid19 #HIV #AIDS 
https://t.co/X6ukyphwx8",,,
1.4654010372972298e+18,A booster every 3 months is not good enough. With the ammount of variants we are seeing our bodies will need monthly vaccine updates. https://t.co/547qjDHH5w,,,
1.4653968081679237e+18,"Covid Briefing: UK reports 42,583 cases booster jabs offered to all adults. As More people still needing jabs...and are refusing,
And Yes People Are Needing to Cancel their Christmas Holiday get Aways 😘👌🏼

https://t.co/lLixlokSCU",,,
1.46539979395448e+18,"We have no money for nurses' raises, 10 paid sick days, proper ventilation in schools, or a timely rollout of third doses of covid vaccine, but Ford has endless time and (our) money to throw in the direction of the Cortelluccis and others of his donor pals. https://t.co/8Y6bteQuVn",,,
1.4654028546388214e+18,"All I remember is I took the vaccine then woke up 3 days later, at least this time my mom couldn't scold me for sleeping too much tho",,,
1.4654016827167744e+18,"The doctor heading India's vaccine rollout today defended the decision to delay a roll out of booster doses in the country. ''What is true for Israel, for Europe or North America may not be truly... https://t.co/JGbYZF2BM7",,,
1.4654245365228012e+18,"Dr. @JReinerMD of @GWpublichealth  remains clear in public health messaging that the only newsworthy component currently coming from the #Omicron variant is #COVID19 vaccine hoarding is occurring which means Africa needs equitable support not useless travel bans.
@WHO @WHOAFRO https://t.co/R1vDn3IHAt",,,
1.4654014010776084e+18,".@FoxNews,can you stop lying about the vaccine?After all,we can see that it doesn't work. Worse,the most vaccinated countries have the highest number of C19 deaths. The statistics are widely available and you can see that Africa is doing the best. https://t.co/Z5Vxf3QuzN",,,
1.4654148803457884e+18,"Today @China, @fauchi and the @joebiden administration are responsible for over 5 million worldwide, 777 thousand US covid-19 deaths and 100 thousand drug overdose deaths.. Also FAILED mask and vaccine policies. @Pelosi 
@CNNPolitics @ABCPolitics @newsmax",,,
1.4654060396087255e+18,"Even though there IS a free vaccine that gives significant protection from CV19, some ppl are willing to suffer the illness and risk 'long covid' and even death just to ""own the Libs""!!
SMH https://t.co/CnZOxz1bcF",,,
1.465402725219373e+18,"Federal Judge blocks New York state vaccine mandate for health care workers

https://t.co/gfJNRPHq9b",,,
1.4654055546296975e+18,"The whole of the Royal Family are not worth #HarryandMeghan. They’ve been right and stood by the right causes throughout, whether it be vaccine equity, waiving vaccine IPs, lasting effects of colonialism on commonwealth nations, inclusion and diversity, media abuse. All. Of. It. https://t.co/TUZuuiDWch",,,
1.4654054167378084e+18,"BREAKING: FEDERAL JUDGE BLOCKS BIDEN’S VACCINE MANDATE IN 10 STATES THAT HAD BROUGHT THE FIRST LEGAL CHALLENGE AGAINST THE REQUIREMENT 
(AP)",,,
1.4654211198555095e+18,Washtenaw County Offers COVID Vaccine Recalls Every 18 Years and Over https://t.co/uHAj8t5lw4,,,
1.4653992202911826e+18,The impressive Kate Bingham led the Vaccine Task Force in making truly effective pandemic investment choices for the UK in 2020. Looking forward she warns against the ethos that rewards churn and fails to get civil servants and Ministers with STEM skills: https://t.co/q6wCcD4HYI,,,
1.4654207269582395e+18,"Reeves: Individual choice for vaccines OK, but not for abortion - Mississippi Today https://t.co/Cj1XCZ59ID",,,
1.465403896973574e+18,"The agency did not get approval from Congress to mandate vaccinations for health care workers, Schelp wrote, and the rules were issued without a standard period for public comment.  https://t.co/ck0UoO2nwl",,,
1.4654256187707433e+18,BREAKING: Federal Judge Halts Biden’s Vaccine Mandate for Health Care Workers https://t.co/NFqVqW6aNh via @greggjarrett,,,
1.4654256152811315e+18,Still find it funny that people won’t have the vaccine because they think it’s dodgy,,,
1.4654198746966344e+18,"Judge Blocks Biden Administration’s COVID-19 Vaccine Mandate for Health Care Workers

https://t.co/M1OLhFwH1k",,,
1.465420436162949e+18,"AT LAST! A scientific discussion between 4 expert vaccionologists. You will be shocked at their common concerns!!!
https://t.co/criqukjh3z",,,
1.4654147727618458e+18,"Sharing for our friends at Grant County Health District.

Upcoming vaccine event in Soap Lake!
Sign up here: https://t.co/Tx7Klj8AzZ

The cost is free, and no insurance is needed. https://t.co/FNhwBsQxtG",,,
1.4654021514050765e+18,"Me with pre-Covid kid: to meet/see him you must have a TDAP, and a flu shot would be nice 

Me with 2 years into Covid kid: to meet/see little girl you must have TDAP, flu shot, both doses of Covid vaccine. Booster a plus. Please bring proof of all 😅",,,
1.4654211336673116e+18,"BREAKING: Federal judge HALTS Biden’s vaccine mandate in 10 states that had brought first legal challenge against requirement.
- Missouri
- Nebraska
- Arkansas
- Iowa
- Wyoming
- Alaska
- South Dakota
- North Dakota
- New Hampshire
- Kansas

#FJB #Bidenflation #BidenIsARacist",,,
1.4654079681625088e+18,"Federal judge blocks Biden vaccine mandate for health care workers in Missouri, 9 other states https://t.co/eefKEdBAqh #SmartNews",,,
1.4654067609575956e+18,A List Of People Who Had Their Leg Amputated Shortly After Receiving COVID-19 Vaccine https://t.co/CN27n73VFa,,,
1.465420314830164e+18,"ASHT has put together information on the CMS and OSHA vaccine requirements. 

There is speculation about whether these requirements will ultimately be mandated due to lawsuits and appeals; however, in the interest of being prepared, here is what we know: https://t.co/iVMWksbDHJ. https://t.co/LyBTRdRk2u",,,
1.4654133145409372e+18,"US Dictionary Merriam-Webster Declares 'Vaccine' As Word Of The Year https://t.co/mngPkr7bSA The American dictionary of reference Merriam-Webster on Monday revealed ""vaccine"" to be its word of the year for 2021, reflecting both the hopes and deep divisions sparked by vaccinatio… https://t.co/OauZOMDZ7X",,,
1.4653977633702748e+18,"This is what is fueling Covid19 in all its variants including #Delta #Omicron in the USA, EU, UK etc. Its airborne. It's not Southern Africa as the world is being misinformed. Vaccine imperialism is in play in all this. https://t.co/SkUUZdzUSx",,,
1.4654237720564367e+18,Ladies and gentlemen I give you our caring vaccinated vaccine pushers @jimmy_viz and @DoctorLunge aren’t they just so sweet and caring? They wear a mask and get vaccinated to protect you. Nothing to do with their fear. Sad proof of what we are dealing with @fly_girl7 https://t.co/xsUrpnJUwf,,,
1.4654238408178606e+18,Judge Matthew T. Schelp of the Eastern District of Missouri granted the injunction against the Centers for Medicare and Medicaid Services. https://t.co/lONjNLGsp3,,,
1.4654137223279903e+18,"China to provide 1 billion Covid-19 vaccine doses to Africa in 2022. 600 million will be donated, the rest will be produced by Chinese-African joint ventures.

I for one look forward to watching the Western media try to frame this as Chinese 'imperialism'

https://t.co/gq09e0oGlQ",,,
1.4654096652571976e+18,What is the word for people who want to vaccinate their kids when they know full well their vaccine is no longer effective and need boosters?,,,
1.4654125511650304e+18,MARTINIQUE * FREEDOM FIGHTERS against FRANCE STATE CRIMINALS * 250.000 against FRANCE VACCINE CULTURA IMPERIALISM * GOOD LUCK PATRIOTS https://t.co/6QSI9DB3ZI,,,
1.465422455393063e+18,Federal judge's ruling halts vaccine mandate for health care workers in Arkansas https://t.co/gOEeNxcBDn,,,
1.4654146730634527e+18,"Justice Breyer rejects request to block Massachusetts hospital's vaccine mandate.

Bye bye Covid-19 cult followers. 

https://t.co/dYz9StSRIK",,,
1.4654052329517384e+18,"China to provide 1 billion Covid-19 vaccine doses to Africa in 2022. 600,000 will be donated, the rest will be produced by Chinese-African joint ventures.

I for one look forward to watching the Western media try to frame this as Chinese 'imperialism'.

https://t.co/gq09e0oGlQ",,,
1.465417081369862e+18,"Federal employees who have not complied with the coronavirus vaccine mandate will not face aggressive discipline including unpaid suspensions or firing until at least early next year, according to guidance from the White House sent to unions. https://t.co/3CQ8XHluYV",,,
